RCA(%);Asphalt(%);Additive(%);TR(°C);HD (km);WC (%);OD(mgCFC-11eq);GW(kgCO2eq);SM(kgO3eq);AC(kgSO2eq);EU(gNeq);CA(CTUh E-6);NCA(CTUh E-6);RE(gPM2.5eq);EC(CTUe);FFD(MJsurplus)
45;5;0.15;30;50;1;2833;13486;553;85;7325;101;715;6490;21426;25692
45;5;0.15;30;50;2;3463;16479;674;104;8940;122;866;7929;26006;31307
45;5;0.15;30;50;3;4094;19471;795;123;10556;143;1017;9369;30585;36922
45;5;0.15;30;50;4;4724;22464;916;142;12171;165;1167;10809;35165;42537
45;5;0.15;30;100;1;2833;13488;553;85;7327;101;715;6491;21441;25696
45;5;0.15;30;100;2;3464;16480;674;104;8942;122;866;7931;26021;31311
45;5;0.15;30;100;3;4094;19473;795;123;10558;143;1017;9370;30600;36926
45;5;0.15;30;100;4;4725;22466;916;142;12173;165;1168;10810;35180;42541
45;5;0.15;30;150;1;2834;13490;554;85;7329;101;716;6492;21456;25699
45;5;0.15;30;150;2;3464;16482;674;104;8944;122;866;7932;26036;31314
45;5;0.15;30;150;3;4095;19475;795;123;10560;143;1017;9371;30616;36929
45;5;0.15;30;150;4;4725;22467;916;142;12175;165;1168;10811;35195;42545
45;5;0.15;40;0;1;2619;12470;512;79;6775;93;663;6001;19859;23785
45;5;0.15;40;0;2;3245;15442;632;97;8379;114;813;7430;24407;29361
45;5;0.15;40;0;3;3871;18414;752;116;9984;136;963;8860;28955;34937
45;5;0.15;40;0;4;4497;21385;872;135;11588;157;1113;10290;33503;40513
45;5;0.15;40;50;1;2619;12472;512;79;6777;93;664;6002;19874;23789
45;5;0.15;40;50;2;3245;15444;632;97;8381;114;813;7432;24422;29365
45;5;0.15;40;50;3;3871;18415;752;116;9986;136;963;8861;28970;34941
45;5;0.15;40;50;4;4497;21387;872;135;11590;157;1113;10291;33518;40517
45;5;0.15;40;100;1;2619;12474;512;79;6779;93;664;6003;19889;23793
45;5;0.15;40;100;2;3246;15445;632;97;8383;115;814;7433;24437;29369
45;5;0.15;40;100;3;3872;18417;752;116;9988;136;964;8862;28985;34945
45;5;0.15;40;100;4;4498;21389;872;135;11592;157;1114;10292;33533;40521
45;5;0.15;40;150;1;2620;12476;513;79;6781;93;664;6004;19904;23797
45;5;0.15;40;150;2;3246;15447;633;97;8386;115;814;7434;24452;29373
45;5;0.15;40;150;3;3872;18419;753;116;9990;136;964;8863;29000;34948
45;5;0.15;40;150;4;4498;21391;872;135;11594;157;1114;10293;33548;40524
45;5;0.25;10;0;1;3260;15513;635;98;8418;115;817;7465;24516;29493
45;5;0.25;10;0;2;3899;18547;757;117;10057;137;970;8924;29160;35187
45;5;0.25;10;0;3;4538;21581;880;136;11695;158;1123;10384;33804;40880
45;5;0.25;10;0;4;5177;24616;1002;155;13333;180;1276;11844;38448;46574
45;5;0.25;10;50;1;3260;15514;635;98;8421;115;817;7466;24532;29497
45;5;0.25;10;50;2;3899;18549;758;117;10059;137;970;8926;29175;35191
45;5;0.25;10;50;3;4539;21583;880;136;11697;158;1123;10385;33819;40884
45;5;0.25;10;50;4;5178;24617;1002;155;13335;180;1276;11845;38463;46577
45;5;0.25;10;100;1;3260;15516;635;98;8423;115;817;7467;24547;29501
45;5;0.25;10;100;2;3900;18551;758;117;10061;137;970;8927;29190;35194
45;5;0.25;10;100;3;4539;21585;880;136;11699;158;1123;10387;33834;40888
45;5;0.25;10;100;4;5178;24619;1003;155;13337;180;1276;11846;38478;46581
45;5;0.25;10;150;1;3261;15518;635;98;8425;115;818;7468;24562;29505
45;5;0.25;10;150;2;3900;18552;758;117;10063;137;971;8928;29205;35198
45;5;0.25;10;150;3;4539;21587;880;136;11701;158;1124;10388;33849;40892
45;5;0.25;10;150;4;5179;24621;1003;155;13339;180;1277;11848;38493;46585
45;5;0.25;20;0;1;3046;14499;594;91;7871;108;765;6977;22965;27591
45;5;0.25;20;0;2;3681;17512;716;110;9498;129;917;8427;27576;33245
45;5;0.25;20;0;3;4316;20526;837;129;11125;151;1069;9876;32188;38899
45;5;0.25;20;0;4;4951;23539;959;148;12751;172;1221;11326;36800;44553
45;5;0.25;20;50;1;3046;14500;594;91;7873;108;766;6978;22980;27595
45;5;0.25;20;50;2;3681;17514;716;110;9500;129;918;8428;27591;33249
45;5;0.25;20;50;3;4316;20527;837;129;11127;151;1070;9877;32203;38903
45;5;0.25;20;50;4;4951;23541;959;148;12753;172;1222;11327;36815;44557
45;5;0.25;20;100;1;3047;14502;594;91;7875;108;766;6979;22995;27598
45;5;0.25;20;100;2;3682;17516;716;110;9502;129;918;8429;27606;33253
45;5;0.25;20;100;3;4317;20529;838;129;11129;151;1070;9879;32218;38907
45;5;0.25;20;100;4;4951;23543;959;148;12756;172;1222;11328;36830;44561
45;5;0.25;20;150;1;3047;14504;595;91;7877;108;767;6980;23010;27602
45;5;0.25;20;150;2;3682;17517;716;110;9504;129;919;8430;27621;33256
45;5;0.25;20;150;3;4317;20531;838;129;11131;151;1071;9880;32233;38911
45;5;0.25;20;150;4;4952;23544;959;148;12758;172;1223;11330;36845;44565
45;5;0.25;30;0;1;2832;13484;553;85;7324;100;714;6489;21413;25688
45;5;0.25;30;0;2;3463;16477;674;104;8939;122;865;7929;25992;31303
45;5;0.25;30;0;3;4093;19470;795;123;10555;143;1016;9368;30572;36918
45;5;0.25;30;0;4;4724;22462;915;142;12170;165;1167;10808;35152;42533
45;5;0.25;30;50;1;2833;13486;553;85;7326;101;715;6490;21428;25692
45;5;0.25;30;50;2;3463;16479;674;104;8941;122;866;7930;26007;31307
45;5;0.25;30;50;3;4094;19471;795;123;10557;143;1017;9370;30587;36922
45;5;0.25;30;50;4;4724;22464;916;142;12172;165;1167;10809;35167;42537
45;5;0.25;30;100;1;2833;13488;553;85;7328;101;715;6491;21443;25696
45;5;0.25;30;100;2;3464;16481;674;104;8943;122;866;7931;26022;31311
45;5;0.25;30;100;3;4094;19473;795;123;10559;143;1017;9371;30602;36926
45;5;0.25;30;100;4;4725;22466;916;142;12174;165;1168;10810;35182;42541
45;5;0.25;30;150;1;2834;13490;554;85;7330;101;716;6492;21458;25699
45;5;0.25;30;150;2;3464;16482;674;104;8945;122;866;7932;26038;31314
45;5;0.25;30;150;3;4095;19475;795;123;10561;143;1017;9372;30617;36930
45;5;0.25;30;150;4;4725;22468;916;142;12176;165;1168;10812;35197;42545
45;5;0.25;40;0;1;2619;12470;512;79;6776;93;663;6001;19861;23785
45;5;0.25;40;0;2;3245;15442;632;97;8380;114;813;7431;24409;29361
45;5;0.25;40;0;3;3871;18414;752;116;9985;136;963;8860;28956;34937
45;5;0.25;40;0;4;4497;21386;872;135;11589;157;1113;10290;33504;40513
45;5;0.25;40;50;1;2619;12472;512;79;6778;93;664;6002;19876;23789
45;5;0.25;40;50;2;3245;15444;632;97;8383;114;813;7432;24424;29365
45;5;0.25;40;50;3;3871;18416;752;116;9987;136;963;8862;28972;34941
45;5;0.25;40;50;4;4497;21387;872;135;11591;157;1113;10291;33519;40517
45;5;0.25;40;100;1;2619;12474;512;79;6780;93;664;6003;19891;23793
45;5;0.25;40;100;2;3246;15446;632;97;8385;115;814;7433;24439;29369
45;5;0.25;40;100;3;3872;18417;752;116;9989;136;964;8863;28987;34945
45;5;0.25;40;100;4;4498;21389;872;135;11593;157;1114;10292;33535;40521
45;5;0.25;40;150;1;2620;12476;513;79;6782;93;664;6004;19906;23797
45;5;0.25;40;150;2;3246;15448;633;97;8387;115;814;7434;24454;29373
45;5;0.25;40;150;3;3872;18419;753;116;9991;136;964;8864;29002;34948
45;5;0.25;40;150;4;4498;21391;872;135;11595;157;1114;10293;33550;40524
45;5;0.35;10;0;1;3260;15513;635;98;8420;115;817;7465;24518;29494
45;5;0.35;10;0;2;3899;18547;757;117;10058;137;970;8925;29162;35187
45;5;0.35;10;0;3;4538;21582;880;136;11696;158;1123;10385;33806;40880
45;5;0.35;10;0;4;5178;24616;1002;155;13334;180;1276;11844;38450;46574
45;5;0.35;10;50;1;3260;15515;635;98;8422;115;817;7466;24533;29497
45;5;0.35;10;50;2;3899;18549;758;117;10060;137;970;8926;29177;35191
45;5;0.35;10;50;3;4539;21583;880;136;11698;158;1123;10386;33821;40884
45;5;0.35;10;50;4;5178;24618;1002;155;13336;180;1276;11846;38465;46577
45;5;0.35;10;100;1;3260;15517;635;98;8424;115;817;7467;24548;29501
45;5;0.35;10;100;2;3900;18551;758;117;10062;137;970;8927;29192;35195
45;5;0.35;10;100;3;4539;21585;880;136;11700;158;1123;10387;33836;40888
45;5;0.35;10;100;4;5178;24620;1003;155;13338;180;1276;11847;38480;46581
45;5;0.35;10;150;1;3261;15518;635;98;8426;115;818;7468;24563;29505
45;5;0.35;10;150;2;3900;18553;758;117;10064;137;971;8928;29207;35198
45;5;0.35;10;150;3;4539;21587;880;136;11702;158;1124;10388;33851;40892
45;5;0.35;10;150;4;5179;24621;1003;155;13340;180;1277;11848;38495;46585
45;5;0.35;20;0;1;3046;14499;594;91;7872;108;765;6977;22966;27591
45;5;0.35;20;0;2;3681;17512;716;110;9499;129;917;8427;27578;33245
45;5;0.35;20;0;3;4316;20526;837;129;11126;151;1069;9877;32190;38899
45;5;0.35;20;0;4;4951;23539;959;148;12753;172;1221;11326;36802;44553
45;5;0.35;20;50;1;3046;14501;594;91;7874;108;766;6978;22981;27595
45;5;0.35;20;50;2;3681;17514;716;110;9501;129;918;8428;27593;33249
45;5;0.35;20;50;3;4316;20528;837;129;11128;151;1070;9878;32205;38903
45;5;0.35;20;50;4;4951;23541;959;148;12755;172;1222;11328;36817;44557
45;5;0.35;20;100;1;3047;14502;594;91;7876;108;766;6979;22996;27598
45;5;0.35;20;100;2;3682;17516;716;110;9503;129;918;8429;27608;33253
45;5;0.35;20;100;3;4317;20529;838;129;11130;151;1070;9879;32220;38907
45;5;0.35;20;100;4;4952;23543;959;148;12757;172;1222;11329;36832;44561
45;5;0.35;20;150;1;3047;14504;595;91;7879;108;767;6980;23012;27602
45;5;0.35;20;150;2;3682;17518;716;110;9505;129;919;8430;27623;33256
45;5;0.35;20;150;3;4317;20531;838;129;11132;151;1071;9880;32235;38911
45;5;0.35;20;150;4;4952;23545;959;148;12759;172;1223;11330;36847;44565
45;5;0.35;30;0;1;2832;13485;553;85;7325;100;714;6489;21414;25688
45;5;0.35;30;0;2;3463;16477;674;104;8940;122;865;7929;25994;31303
45;5;0.35;30;0;3;4093;19470;795;123;10556;143;1016;9369;30574;36918
45;5;0.35;30;0;4;4724;22463;915;142;12171;165;1167;10808;35154;42533
45;5;0.35;30;50;1;2833;13487;553;85;7327;101;715;6490;21429;25692
45;5;0.35;30;50;2;3463;16479;674;104;8942;122;866;7930;26009;31307
45;5;0.35;30;50;3;4094;19472;795;123;10558;143;1017;9370;30589;36922
45;5;0.35;30;50;4;4724;22464;916;142;12173;165;1167;10810;35169;42537
45;5;0.35;30;100;1;2833;13488;553;85;7329;101;715;6491;21445;25696
45;5;0.35;30;100;2;3464;16481;674;104;8944;122;866;7931;26024;31311
45;5;0.35;30;100;3;4094;19474;795;123;10560;143;1017;9371;30604;36926
45;5;0.35;30;100;4;4725;22466;916;142;12175;165;1168;10811;35184;42541
45;5;0.35;30;150;1;2834;13490;554;85;7331;101;716;6492;21460;25699
45;5;0.35;30;150;2;3464;16483;674;104;8947;122;866;7932;26039;31315
45;5;0.35;30;150;3;4095;19475;795;123;10562;143;1017;9372;30619;36930
45;5;0.35;30;150;4;4725;22468;916;142;12178;165;1168;10812;35199;42545
45;5;0.35;40;0;1;2619;12471;512;79;6777;93;663;6001;19862;23785
45;5;0.35;40;0;2;3245;15442;632;97;8382;114;813;7431;24410;29361
45;5;0.35;40;0;3;3871;18414;752;116;9986;136;963;8861;28958;34937
45;5;0.35;40;0;4;4497;21386;872;135;11590;157;1113;10290;33506;40513
45;5;0.35;40;50;1;2619;12472;512;79;6779;93;664;6002;19878;23789
45;5;0.35;40;50;2;3245;15444;632;97;8384;114;813;7432;24425;29365
45;5;0.35;40;50;3;3871;18416;752;116;9988;136;963;8862;28973;34941
45;5;0.35;40;50;4;4497;21388;872;135;11592;157;1113;10291;33521;40517
45;5;0.35;40;100;1;2619;12474;512;79;6782;93;664;6003;19893;23793
45;5;0.35;40;100;2;3246;15446;632;97;8386;115;814;7433;24441;29369
45;5;0.35;40;100;3;3872;18418;752;116;9990;136;964;8863;28988;34945
45;5;0.35;40;100;4;4498;21389;872;135;11594;157;1114;10293;33536;40521
45;5;0.35;40;150;1;2620;12476;513;79;6784;93;664;6004;19908;23797
45;5;0.35;40;150;2;3246;15448;633;97;8388;115;814;7434;24456;29373
45;5;0.35;40;150;3;3872;18420;753;116;9992;136;964;8864;29003;34949
45;5;0.35;40;150;4;4498;21391;872;135;11596;157;1114;10294;33551;40524
45;5;0.45;10;0;1;3260;15513;635;98;8421;115;817;7465;24520;29494
45;5;0.45;10;0;2;3899;18548;757;117;10059;137;970;8925;29164;35187
45;5;0.45;10;0;3;4538;21582;880;136;11697;158;1123;10385;33808;40880
45;5;0.45;10;0;4;5178;24616;1002;155;13335;180;1276;11845;38452;46574
45;5;0.45;10;50;1;3260;15515;635;98;8423;115;817;7466;24535;29497
45;5;0.45;10;50;2;3899;18549;758;117;10061;137;970;8926;29179;35191
45;5;0.45;10;50;3;4539;21584;880;136;11699;158;1123;10386;33823;40884
45;5;0.45;10;50;4;5178;24618;1002;155;13337;180;1276;11846;38467;46577
45;5;0.45;10;100;1;3260;15517;635;98;8425;115;817;7467;24550;29501
45;5;0.45;10;100;2;3900;18551;758;117;10063;137;970;8927;29194;35195
45;5;0.45;10;100;3;4539;21585;880;136;11701;158;1123;10387;33838;40888
45;5;0.45;10;100;4;5178;24620;1003;155;13339;180;1276;11847;38482;46581
45;5;0.45;10;150;1;3261;15519;635;98;8427;115;818;7468;24565;29505
45;5;0.45;10;150;2;3900;18553;758;117;10065;137;971;8928;29209;35198
45;5;0.45;10;150;3;4539;21587;880;136;11703;158;1124;10388;33853;40892
45;5;0.45;10;150;4;5179;24622;1003;155;13341;180;1277;11848;38497;46585
45;5;0.45;20;0;1;3046;14499;594;91;7873;108;765;6977;22968;27591
45;5;0.45;20;0;2;3681;17513;716;110;9500;129;917;8427;27580;33245
45;5;0.45;20;0;3;4316;20526;837;129;11127;151;1069;9877;32192;38899
45;5;0.45;20;0;4;4951;23540;959;148;12754;172;1221;11327;36804;44553
45;5;0.45;20;50;1;3046;14501;594;91;7875;108;766;6978;22983;27595
45;5;0.45;20;50;2;3681;17514;716;110;9502;129;918;8428;27595;33249
45;5;0.45;20;50;3;4316;20528;837;129;11129;151;1070;9878;32207;38903
45;5;0.45;20;50;4;4951;23541;959;148;12756;172;1222;11328;36819;44557
45;5;0.45;20;100;1;3047;14503;594;91;7878;108;766;6979;22998;27598
45;5;0.45;20;100;2;3682;17516;716;110;9504;129;918;8429;27610;33253
45;5;0.45;20;100;3;4317;20530;838;129;11131;151;1070;9879;32222;38907
45;5;0.45;20;100;4;4952;23543;959;148;12758;172;1222;11329;36834;44561
45;5;0.45;20;150;1;3047;14504;595;91;7880;108;767;6980;23013;27602
45;5;0.45;20;150;2;3682;17518;716;110;9506;129;919;8430;27625;33256
45;5;0.45;20;150;3;4317;20531;838;129;11133;151;1071;9880;32237;38911
45;5;0.45;20;150;4;4952;23545;959;148;12760;172;1223;11330;36849;44565
45;5;0.45;30;0;1;2832;13485;553;85;7326;100;714;6489;21416;25688
45;5;0.45;30;0;2;3463;16478;674;104;8941;122;865;7929;25996;31303
45;5;0.45;30;0;3;4093;19470;795;123;10557;143;1016;9369;30576;36918
45;5;0.45;30;0;4;4724;22463;915;142;12172;165;1167;10809;35156;42533
45;5;0.45;30;50;1;2833;13487;553;85;7328;101;715;6490;21431;25692
45;5;0.45;30;50;2;3463;16479;674;104;8944;122;866;7930;26011;31307
45;5;0.45;30;50;3;4094;19472;795;123;10559;143;1017;9370;30591;36922
45;5;0.45;30;50;4;4724;22465;916;142;12175;165;1167;10810;35171;42537
45;5;0.45;30;100;1;2833;13489;553;85;7330;101;715;6491;21446;25696
45;5;0.45;30;100;2;3464;16481;674;104;8946;122;866;7931;26026;31311
45;5;0.45;30;100;3;4094;19474;795;123;10561;143;1017;9371;30606;36926
45;5;0.45;30;100;4;4725;22466;916;142;12177;165;1168;10811;35186;42541
45;5;0.45;30;150;1;2834;13490;554;85;7332;101;716;6492;21461;25700
45;5;0.45;30;150;2;3464;16483;674;104;8948;122;866;7932;26041;31315
45;5;0.45;30;150;3;4095;19476;795;123;10563;143;1017;9372;30621;36930
45;5;0.45;30;150;4;4725;22468;916;142;12179;165;1168;10812;35201;42545
45;5;0.45;40;0;1;2619;12471;512;79;6778;93;663;6001;19864;23785
45;5;0.45;40;0;2;3245;15443;632;97;8383;114;813;7431;24412;29361
45;5;0.45;40;0;3;3871;18414;752;116;9987;136;963;8861;28960;34937
45;5;0.45;40;0;4;4497;21386;872;135;11591;157;1113;10291;33508;40513
45;5;0.45;40;50;1;2619;12473;512;79;6781;93;664;6002;19879;23789
45;5;0.45;40;50;2;3245;15444;632;97;8385;114;813;7432;24427;29365
45;5;0.45;40;50;3;3871;18416;752;116;9989;136;963;8862;28975;34941
45;5;0.45;40;50;4;4497;21388;872;135;11593;157;1113;10292;33523;40517
45;5;0.45;40;100;1;2619;12475;513;79;6783;93;664;6003;19894;23793
45;5;0.45;40;100;2;3246;15446;632;97;8387;115;814;7433;24442;29369
45;5;0.45;40;100;3;3872;18418;752;116;9991;136;964;8863;28990;34945
45;5;0.45;40;100;4;4498;21390;872;135;11595;157;1114;10293;33538;40521
45;5;0.45;40;150;1;2620;12476;513;79;6785;93;664;6004;19909;23797
45;5;0.45;40;150;2;3246;15448;633;97;8389;115;814;7434;24457;29373
45;5;0.45;40;150;3;3872;18420;753;116;9993;136;964;8864;29005;34949
45;5;0.45;40;150;4;4498;21392;872;135;11598;157;1114;10294;33553;40525
45;5.5;0.15;10;0;1;3281;15618;639;99;8475;116;825;7515;24733;29730
45;5.5;0.15;10;0;2;3916;18633;761;117;10102;138;977;8965;29348;35387
45;5.5;0.15;10;0;3;4552;21648;883;136;11730;159;1129;10416;33962;41045
45;5.5;0.15;10;0;4;5187;24664;1005;155;13358;181;1281;11867;38577;46703
45;5.5;0.15;10;50;1;3282;15619;640;99;8477;116;825;7516;24748;29734
45;5.5;0.15;10;50;2;3917;18635;761;117;10104;138;977;8966;29363;35391
45;5.5;0.15;10;50;3;4552;21650;883;136;11732;159;1129;10417;33977;41049
45;5.5;0.15;10;50;4;5187;24665;1005;155;13360;181;1281;11868;38592;46706
45;5.5;0.15;10;100;1;3282;15621;640;99;8479;116;826;7517;24763;29737
45;5.5;0.15;10;100;2;3917;18637;762;117;10107;138;978;8967;29378;35395
45;5.5;0.15;10;100;3;4553;21652;883;136;11734;159;1130;10418;33992;41053
45;5.5;0.15;10;100;4;5188;24667;1005;155;13362;181;1282;11869;38607;46710
45;5.5;0.15;10;150;1;3282;15623;640;99;8481;116;826;7518;24778;29741
45;5.5;0.15;10;150;2;3918;18638;762;117;10109;138;978;8969;29393;35399
45;5.5;0.15;10;150;3;4553;21654;883;136;11736;159;1130;10419;34007;41056
45;5.5;0.15;10;150;4;5188;24669;1005;155;13364;181;1282;11870;38622;46714
45;5.5;0.15;20;0;1;3065;14594;598;92;7922;109;773;7022;23167;27809
45;5.5;0.15;20;0;2;3696;17589;719;111;9539;130;924;8463;27750;33428
45;5.5;0.15;20;0;3;4327;20583;840;130;11155;151;1075;9904;32332;39047
45;5.5;0.15;20;0;4;4958;23578;961;149;12772;173;1226;11344;36915;44665
45;5.5;0.15;20;50;1;3066;14596;598;92;7924;109;774;7023;23182;27813
45;5.5;0.15;20;50;2;3697;17590;719;111;9541;130;925;8464;27764;33432
45;5.5;0.15;20;50;3;4328;20585;840;130;11157;151;1076;9905;32347;39050
45;5.5;0.15;20;50;4;4959;23579;961;149;12774;173;1227;11345;36930;44669
45;5.5;0.15;20;100;1;3066;14598;599;92;7926;109;774;7024;23197;27817
45;5.5;0.15;20;100;2;3697;17592;719;111;9543;130;925;8465;27779;33435
45;5.5;0.15;20;100;3;4328;20587;840;130;11159;152;1076;9906;32362;39054
45;5.5;0.15;20;100;4;4959;23581;961;149;12776;173;1227;11347;36945;44673
45;5.5;0.15;20;150;1;3067;14599;599;92;7928;109;775;7025;23212;27821
45;5.5;0.15;20;150;2;3698;17594;720;111;9545;130;926;8466;27794;33439
45;5.5;0.15;20;150;3;4329;20589;840;130;11161;152;1076;9907;32377;39058
45;5.5;0.15;20;150;4;4959;23583;961;149;12778;173;1227;11348;36960;44677
45;5.5;0.15;30;0;1;2850;13570;557;86;7369;101;722;6530;21600;25889
45;5.5;0.15;30;0;2;3476;16544;677;104;8975;123;872;7960;26151;31468
45;5.5;0.15;30;0;3;4103;19518;797;123;10580;144;1022;9391;30702;37048
45;5.5;0.15;30;0;4;4729;22492;917;142;12186;165;1171;10822;35253;42628
45;5.5;0.15;30;50;1;2850;13572;557;86;7372;101;722;6531;21615;25892
45;5.5;0.15;30;50;2;3477;16546;677;104;8977;123;872;7961;26166;31472
45;5.5;0.15;30;50;3;4103;19520;797;123;10582;144;1022;9392;30717;37052
45;5.5;0.15;30;50;4;4730;22494;917;142;12188;165;1172;10823;35268;42632
45;5.5;0.15;30;100;1;2851;13574;557;86;7374;101;723;6532;21630;25896
45;5.5;0.15;30;100;2;3477;16548;677;104;8979;123;872;7962;26181;31476
45;5.5;0.15;30;100;3;4104;19522;797;123;10584;144;1022;9393;30732;37056
45;5.5;0.15;30;100;4;4730;22495;917;142;12190;165;1172;10824;35283;42635
45;5.5;0.15;30;150;1;2851;13576;557;86;7376;102;723;6533;21645;25900
45;5.5;0.15;30;150;2;3478;16550;677;104;8981;123;873;7964;26196;31480
45;5.5;0.15;30;150;3;4104;19523;797;123;10586;144;1023;9394;30747;37059
45;5.5;0.15;30;150;4;4731;22497;917;142;12192;165;1173;10825;35298;42639
45;5.5;0.15;40;0;1;2634;12547;516;79;6817;94;670;6037;20034;23968
45;5.5;0.15;40;0;2;3256;15500;635;98;8411;115;819;7458;24553;29509
45;5.5;0.15;40;0;3;3878;18453;754;116;10005;136;968;8879;29072;35050
45;5.5;0.15;40;0;4;4501;21406;873;135;11599;157;1117;10300;33592;40591
45;5.5;0.15;40;50;1;2635;12549;516;79;6819;94;670;6038;20049;23972
45;5.5;0.15;40;50;2;3257;15502;635;98;8413;115;819;7459;24568;29513
45;5.5;0.15;40;50;3;3879;18455;754;116;10007;136;968;8880;29087;35053
45;5.5;0.15;40;50;4;4501;21408;873;135;11601;157;1117;10301;33607;40594
45;5.5;0.15;40;100;1;2635;12550;516;79;6821;94;671;6039;20063;23975
45;5.5;0.15;40;100;2;3257;15503;635;98;8415;115;820;7460;24583;29516
45;5.5;0.15;40;100;3;3879;18457;754;116;10009;136;969;8881;29102;35057
45;5.5;0.15;40;100;4;4502;21410;873;135;11604;157;1118;10302;33622;40598
45;5.5;0.15;40;150;1;2635;12552;516;79;6823;94;671;6040;20078;23979
45;5.5;0.15;40;150;2;3258;15505;635;98;8417;115;820;7461;24598;29520
45;5.5;0.15;40;150;3;3880;18458;754;116;10012;136;969;8882;29117;35061
45;5.5;0.15;40;150;4;4502;21411;874;135;11606;157;1118;10303;33637;40602
45;5.5;0.25;10;0;1;3281;15618;639;99;8476;116;825;7515;24735;29730
45;5.5;0.25;10;0;2;3916;18633;761;117;10104;138;977;8965;29350;35387
45;5.5;0.25;10;0;3;4552;21649;883;136;11731;159;1129;10416;33965;41045
45;5.5;0.25;10;0;4;5187;24664;1005;155;13359;181;1281;11867;38579;46703
45;5.5;0.25;10;50;1;3282;15620;640;99;8478;116;825;7516;24750;29734
45;5.5;0.25;10;50;2;3917;18635;761;117;10106;138;977;8967;29365;35391
45;5.5;0.25;10;50;3;4552;21650;883;136;11734;159;1129;10417;33979;41049
45;5.5;0.25;10;50;4;5187;24666;1005;155;13361;181;1281;11868;38594;46706
45;5.5;0.25;10;100;1;3282;15622;640;99;8480;116;826;7517;24765;29737
45;5.5;0.25;10;100;2;3917;18637;762;117;10108;138;978;8968;29380;35395
45;5.5;0.25;10;100;3;4553;21652;883;136;11736;159;1130;10418;33994;41053
45;5.5;0.25;10;100;4;5188;24667;1005;155;13363;181;1282;11869;38609;46710
45;5.5;0.25;10;150;1;3282;15623;640;99;8482;116;826;7518;24780;29741
45;5.5;0.25;10;150;2;3918;18639;762;117;10110;138;978;8969;29395;35399
45;5.5;0.25;10;150;3;4553;21654;883;136;11738;159;1130;10419;34009;41056
45;5.5;0.25;10;150;4;5188;24669;1005;155;13365;181;1282;11870;38624;46714
45;5.5;0.25;20;0;1;3065;14594;598;92;7923;109;773;7022;23169;27809
45;5.5;0.25;20;0;2;3696;17589;719;111;9540;130;924;8463;27752;33428
45;5.5;0.25;20;0;3;4327;20583;840;130;11156;151;1075;9904;32334;39047
45;5.5;0.25;20;0;4;4958;23578;961;149;12773;173;1226;11345;36917;44665
45;5.5;0.25;20;50;1;3066;14596;598;92;7925;109;774;7023;23184;27813
45;5.5;0.25;20;50;2;3697;17591;719;111;9542;130;925;8464;27767;33432
45;5.5;0.25;20;50;3;4328;20585;840;130;11159;151;1076;9905;32349;39050
45;5.5;0.25;20;50;4;4959;23580;961;149;12775;173;1227;11346;36932;44669
45;5.5;0.25;20;100;1;3066;14598;599;92;7928;109;774;7024;23199;27817
45;5.5;0.25;20;100;2;3697;17592;719;111;9544;130;925;8465;27782;33435
45;5.5;0.25;20;100;3;4328;20587;840;130;11161;152;1076;9906;32364;39054
45;5.5;0.25;20;100;4;4959;23582;961;149;12777;173;1227;11347;36947;44673
